0,145487,0.014249
10,409551,0.054360
20,215632,0.075479
30,89974,0.084291
40,36554,0.087871
50,17820,0.089616
60,11163,0.090709
70,8615,0.091553
80,7389,0.092277
90,7127,0.092975
100,6898,0.093650
110,6999,0.094336
120,10093,0.095324
130,163109,0.111299
140,670236,0.176942
150,609735,0.236658
160,370867,0.272981
170,316047,0.303934
180,307414,0.334042
190,248320,0.358362
200,183035,0.376289
210,159482,0.391908
220,152194,0.406814
230,134592,0.419996
240,113905,0.431152
250,103357,0.441274
260,104893,0.451547
270,173423,0.468532
280,248345,0.492855
290,249968,0.517337
300,229241,0.539788
310,232666,0.562576
320,231544,0.585253
330,205027,0.605333
340,173556,0.622331
350,158469,0.637851
360,151071,0.652647
370,144521,0.666801
380,135655,0.680087
390,127714,0.692595
400,120580,0.704405
410,116985,0.715862
420,111997,0.726831
430,109170,0.737523
440,109307,0.748229
450,107257,0.758733
460,100209,0.768548
470,91770,0.777536
480,83820,0.785745
490,78726,0.793455
500,74805,0.800781
510,70843,0.807720
520,67622,0.814343
530,62813,0.820495
540,60084,0.826379
550,56691,0.831931
560,55022,0.837320
570,52173,0.842430
580,51212,0.847446
590,49586,0.852302
600,47447,0.856949
610,44656,0.861323
620,42441,0.865479
630,40144,0.869411
640,38970,0.873228
650,37154,0.876866
660,34716,0.880266
670,33176,0.883516
680,32212,0.886670
690,30842,0.889691
700,30136,0.892643
710,28624,0.895446
720,27535,0.898143
730,26521,0.900740
740,25554,0.903243
750,24685,0.905661
760,23746,0.907986
770,23169,0.910255
780,22006,0.912411
790,21088,0.914476
800,20183,0.916453
810,19743,0.918386
820,19032,0.920250
830,18393,0.922052
840,18116,0.923826
850,17266,0.925517
860,16538,0.927137
870,16102,0.928714
880,15772,0.930258
890,15631,0.931789
900,15442,0.933302
910,15352,0.934805
920,14823,0.936257
930,14544,0.937681
940,14295,0.939081
950,14000,0.940453
960,13427,0.941768
970,13379,0.943078
980,12979,0.944349
990,12759,0.945599
1000,12171,0.946791
1010,11816,0.947948
1020,11611,0.949085
1030,11482,0.950210
1040,11243,0.951311
1050,10884,0.952377
1060,10656,0.953420
1070,10465,0.954445
1080,10329,0.955457
1090,9905,0.956427
1100,9753,0.957382
1110,9287,0.958292
1120,9225,0.959195
1130,8972,0.960074
1140,8659,0.960922
1150,8633,0.961768
1160,8291,0.962580
1170,7986,0.963362
1180,7782,0.964124
1190,7755,0.964883
1200,7404,0.965609
1210,7369,0.966330
1220,7030,0.967019
1230,6934,0.967698
1240,6801,0.968364
1250,6752,0.969025
1260,6563,0.969668
1270,6356,0.970291
1280,6197,0.970897
1290,5987,0.971484
1300,5927,0.972064
1310,5787,0.972631
1320,5565,0.973176
1330,5402,0.973705
1340,5332,0.974227
1350,5294,0.974746
1360,5056,0.975241
1370,4930,0.975724
1380,4912,0.976205
1390,4772,0.976672
1400,4626,0.977125
1410,4594,0.977575
1420,4463,0.978012
1430,4398,0.978443
1440,4208,0.978855
1450,4302,0.979277
1460,4204,0.979688
1470,3981,0.980078
1480,3900,0.980460
1490,3796,0.980832
1500,3762,0.981200
1510,3710,0.981564
1520,3609,0.981917
1530,3474,0.982258
1540,3450,0.982595
1550,3425,0.982931
1560,3204,0.983245
1570,3100,0.983548
1580,3210,0.983863
1590,3056,0.984162
1600,2933,0.984449
1610,2949,0.984738
1620,2791,0.985011
1630,2934,0.985299
1640,2809,0.985574
1650,2747,0.985843
1660,2586,0.986096
1670,2643,0.986355
1680,2490,0.986599
1690,2456,0.986839
1700,2421,0.987077
1710,2347,0.987306
1720,2348,0.987536
1730,2308,0.987762
1740,2257,0.987983
1750,2241,0.988203
1760,2153,0.988414
1770,2222,0.988631
1780,2050,0.988832
1790,2020,0.989030
1800,1992,0.989225
1810,1971,0.989418
1820,1898,0.989604
1830,1862,0.989786
1840,1884,0.989971
1850,1780,0.990145
1860,1756,0.990317
1870,1801,0.990494
1880,1678,0.990658
1890,1691,0.990824
1900,1667,0.990987
1910,1590,0.991143
1920,1513,0.991291
1930,1579,0.991445
1940,1563,0.991598
1950,1465,0.991742
1960,1470,0.991886
1970,1446,0.992028
1980,1437,0.992168
1990,1388,0.992304
2000,1419,0.992443
2010,1321,0.992573
2020,1257,0.992696
2030,1285,0.992822
2040,1270,0.992946
2050,1163,0.993060
2060,1225,0.993180
2070,1209,0.993298
2080,1100,0.993406
2090,1206,0.993524
2100,1123,0.993634
2110,1138,0.993746
2120,1052,0.993849
2130,1053,0.993952
2140,1043,0.994054
2150,1016,0.994153
2160,961,0.994247
2170,1025,0.994348
2180,933,0.994439
2190,985,0.994536
2200,933,0.994627
2210,888,0.994714
2220,853,0.994798
2230,868,0.994883
2240,893,0.994970
2250,874,0.995056
2260,893,0.995143
2270,809,0.995222
2280,791,0.995300
2290,775,0.995376
2300,740,0.995448
2310,733,0.995520
2320,743,0.995593
2330,744,0.995666
2340,669,0.995731
2350,699,0.995800
2360,715,0.995870
2370,688,0.995937
2380,674,0.996003
2390,660,0.996068
2400,701,0.996136
2410,721,0.996207
2420,604,0.996266
2430,667,0.996331
2440,625,0.996393
2450,600,0.996451
2460,587,0.996509
2470,534,0.996561
2480,597,0.996620
2490,570,0.996675
2500,546,0.996729
2510,509,0.996779
2520,508,0.996829
2530,557,0.996883
2540,518,0.996934
2550,521,0.996985
2560,505,0.997034
2570,492,0.997082
2580,474,0.997129
2590,492,0.997177
2600,469,0.997223
2610,475,0.997270
2620,446,0.997313
2630,405,0.997353
2640,404,0.997392
2650,401,0.997432
2660,433,0.997474
2670,445,0.997518
2680,411,0.997558
2690,351,0.997592
